deviceName,deviceType,ipAddress,productFamily,modelNr,serialNr,softwareVersion,systemTime,upTime
QVMFD-LAS-980T-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.17,Switches and Hubs,WS-C3750X-48PF-L,FDO1846P14C,12.2(55)SE4,2021-02-16T07:46:16.000Z,24223633200
WAKADMCNT-IDF10402-AS03.kmc.kadlec.org,Cisco Catalyst 9300 Switch,10.110.56.6,Switches and Hubs,C9300-48P,FOC2222Z0U9,16.9.5,2021-02-16T07:36:43.000Z,10752180107
QVMMC-LAS-IDFC-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.21,Switches and Hubs,WS-C3750X-48PF-L,FDO1551P0A8,12.2(55)SE4,2021-02-16T07:46:16.000Z,5475510471
OR-SVMC-MAIN-9W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.7,Switches and Hubs,WS-C3850-48F-S,FOC2025X19K,03.06.05E,2021-02-16T07:39:34.000Z,45328366762
OR-SVMC-MAIN-9W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.7,Switches and Hubs,WS-C3850-48F-S,FOC2025X192,03.06.05E,2021-02-16T07:39:34.000Z,45328366762
WA-EDMH-BDG1-DC01-R92.network.providence.org,Cisco 3945E Integrated Services Router G2,10.215.255.2,Routers,CISCO3945-CHASSIS,FTX1503AJHW,15.1(1)T1,2021-02-16T07:38:05.000Z,228278225196
HSE-WC3-4507-2.Swedish.org,Cisco Catalyst 4507R plus E Switch,10.215.255.11,Switches and Hubs,WS-C4507R+E,FOX1524GQDG,12.2(54)SG1,2021-02-16T07:38:05.000Z,171580696610
OMBC-110S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.1.114,Switches and Hubs,WS-C3750V2-48PS-S,FDO1618Y0T8,12.2(55)SE1,2021-02-16T07:38:05.000Z,83861019916
ISEAPPPP-017,Unsupported Cisco Device,170.173.63.20,Unsupported Cisco Device,,,,2021-02-16T07:41:11.000Z,4249926516
WASTPPBNT-0002B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.39,Switches and Hubs,C9300-48P,FCW2247AH1C,16.9.5,2021-02-16T07:36:43.000Z,19275895899
WASTPMCNT-0001S-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.141,Switches and Hubs,C9300-48P,FCW2234C0HD,16.6.2,2021-02-16T07:36:43.000Z,41941321812
WASTPEGNT-0003B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.132,Switches and Hubs,C9300-48P,FCW2234S002,16.6.2,2021-02-16T07:36:43.000Z,41939966192
WAFIFAVNT-11IDF-AS01.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.222.255.89,Switches and Hubs,WS-C4510R+E,FXS1843Q22J,03.03.02.XO,2021-02-16T07:39:34.000Z,31009891374
AK-AKMC-BLDG-1161-S05,Cisco Catalyst38xx stack-able ethernet switch,10.16.43.53,Switches and Hubs,WS-C3850-48P-L,FOC2049U02L,16.6.6,2021-02-16T07:35:35.000Z,44731068266
AAMC-DST5-S002.network.providence.org,Cisco 3750 Stackable Switches,10.19.240.18,Switches and Hubs,WS-C3750-48PS-S,FDO1214X05T,12.2(55)SE5,2021-02-16T07:35:35.000Z,52889217699
SJEGH-LAS-IDFC-01.stjoe.org,Cisco 3750 Stackable Switches,10.210.80.12,Switches and Hubs,WS-C3750X-48PF-L,FDO2004F1RU,15.0(2)SE6,2021-02-16T07:44:31.000Z,149829501584
WA-RDCA-BDG1-002A-R92.network.providence.org,Cisco 3925E Integrated Services Router G2,10.222.255.28,Routers,CISCO3925-CHASSIS,FTX1433AHZN,15.1(1)T1,2021-02-16T07:38:05.000Z,103125766585
CA-VENT-FAMG-004A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.5.128.35,Switches and Hubs,WS-C2960X-48FPD-L,FCW2021B59H,15.2(2)E4,2021-02-16T07:38:05.000Z,5068584610
CA-VENT-FAMG-002A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.5.128.34,Switches and Hubs,WS-C2960X-48FPD-L,FCW2021B598,15.2(2)E4,2021-02-16T07:38:05.000Z,5068568525
,,10.232.99.199,,,,,2021-02-16T07:36:43.000Z,
WAQCYDC-00006B10-WR02.network.providence.org,Cisco ASR 1009-X Router,10.226.124.77,Routers,ASR1009-X,FXS2124Q4WJ,16.3.4,2021-02-16T07:35:35.000Z,86881260052
AKAKARBNT-DC305-TS01,Cisco Nexus 3172 Switch,10.21.15.73,Switches and Hubs,N3K-C3172PQ-10GE,FOC2144R23P,7.0(3)I2(5),2021-02-16T07:35:35.000Z,85064961660
WCOL-1A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.170,Switches and Hubs,WS-C3750-48PS-S,FDO1229X4WG,12.2(55)SE1,2021-02-16T07:35:35.000Z,61780063134
WCOL-2B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.195,Switches and Hubs,WS-C3750-48PS-S,CAT1114ZKLE,12.2(55)SE1,2021-02-16T07:35:35.000Z,263331015464
WCOT-3F-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.42,Switches and Hubs,WS-C3750X-48PF-L,FDO1440P0X7,12.2(53)SE2,2021-02-16T07:35:35.000Z,57801000388
ORLLYCR-00003MDF-WR01.network.providence.org,Cisco 4451 Series Integrated Services Router,10.150.28.2,Routers,ISR4451-X/K9,FJC2141D0G9,16.12.4,2021-02-16T07:41:11.000Z,1470177438
CA-LCMC-KWMP-S440-S81.network.providence.org,Cisco 3750 Stackable Switches,10.157.235.194,Switches and Hubs,WS-C3750V2-48TS-S,FDO1440V0F2,12.2(55)SE1,2021-02-16T07:41:11.000Z,7393326746
WRCP-03A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.255.63,Switches and Hubs,WS-C3750-48PS-S,CAT1104ZH9N,12.2(55)SE1,2021-02-16T07:35:35.000Z,168549162016
WA-RENT-VOPP-002A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.230.37.32,Switches and Hubs,WS-C2960XR-48FPS-I,FDO1932B0BE,15.0(2a)EX5,2021-02-16T07:35:35.000Z,163146331732
TXTXRDCNT-RAD38-IR02.stjoe.org,Cisco ASR 1002-HX Router,10.246.16.55,Routers,ASR1002-HX,FXS2109Q0KR,16.3.3,2021-02-16T07:46:16.000Z,32951160842
QVMMC-LAS-MDF-02.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.31,Switches and Hubs,WS-C3750X-48PF-L,FDO1705W1KL,12.2(55)SE4,2021-02-16T07:46:16.000Z,244276440101
AKMC-CNSL-S002.network.providence.org,Cisco Catalyst 3560-48PS Switch,10.26.4.3,Switches and Hubs,WS-C3560-48PS-S,CAT1032NM92,12.2(55)SE5,2021-02-16T07:35:35.000Z,353076747
AKAKAMCNT-E1184-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.16.43.22,Switches and Hubs,C9300-48P,FCW2148L0QH,16.6.6,2021-02-16T07:35:35.000Z,47216651002
FET-2B-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.211.255.106,Switches and Hubs,WS-C3750-48PS-S,FDO1414X2BX,12.2(46)SE,2021-02-16T07:39:34.000Z,52361168864
HFET-04-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.211.255.107,Switches and Hubs,WS-C3750V2-48PS-E,FDO1729Y1DP,12.2(58)SE2,2021-02-16T07:39:34.000Z,75346912662
WABALMCNT-02MDF-WC03,Cisco 5520 Series Wireless Controllers,10.221.154.16,Wireless Controller,AIR-CT5520-K9,FCH2245V0UP,8.10.130.0,2021-02-16T07:37:07.000Z,8149694629
CA-TZMC-NBDG-002A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.3,Switches and Hubs,C9300-48P,FCW2133L04B,16.6.1,2021-02-16T07:39:34.000Z,67683680261
CA-SJMC-GSDC-R109-C92,Cisco 5508 Wireless LAN Controller,10.1.92.21,Wireless Controller,AIR-CT5508-K9,FCW1745L03F,8.5.140.0,2021-02-16T07:37:07.000Z,3038524256
HBAL-02-4510.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.216.255.9,Switches and Hubs,WS-C4510R+E,FXS2003Q2SK,03.06.04.E,2021-02-16T07:39:34.000Z,148105011479
CORPP-LAS-IDF200-02.stjoe.org,Cisco 3750 Stackable Switches,10.197.127.22,Switches and Hubs,WS-C3750X-48PF-L,FDO1636R0GP,12.2(55)SE4,2021-02-16T07:44:31.000Z,35877000157
CA-HCMC-SSBG-001N-S02.network.providence.org,Cisco Catalyst 9300 Switch,10.4.90.29,Switches and Hubs,C9300-48P,FCW2132L10S,16.6.1,2021-02-16T07:38:05.000Z,104308758745
OWFH-2H-S001.network.providence.org,Cisco 3750 Stackable Switches,10.241.255.27,Switches and Hubs,WS-C3750V2-48PS-S,FDO1424Y08H,12.2(55)SE1,2021-02-16T07:38:05.000Z,215545244
MT-STPH-BWBG-004A-S01.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.192.7.170,Switches and Hubs,WS-C3850-48P,FCW1937C20F,03.03.03SE,2021-02-16T07:39:34.000Z,60235564172
CA-FAMG-SFMJ-002B-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.15,Switches and Hubs,WS-C2960X-48FPS-L,FCW1921A4Y3,15.2(2)E4,2021-02-16T07:38:05.000Z,51107909805
CA-FAMG-SFMJ-004A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.60,Switches and Hubs,WS-C2960XR-48FPD-I,FDO2050B06H,15.2(2)E5,2021-02-16T07:38:05.000Z,29302250775
CAMHRMCNT-MDF04-WC01,Cisco 5520 Series Wireless Controllers,10.187.11.5,Wireless Controller,AIR-CT5520-K9,FCH2133V18A,8.5.140.0,2021-02-16T07:46:16.000Z,1743954052
OSMP2ND-S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.8.9,Switches and Hubs,WS-C3750-48PS-S,CAT1126RGE2,12.2(55)SE1,2021-02-16T07:38:05.000Z,13033906408
WSBY4A9S001.network.providence.org,Cisco Catalyst 2960-24-S Switch,10.227.112.38,Switches and Hubs,WS-C2960-24-S,FOC1248X0TL,15.0(2)SE11,2021-02-16T07:35:35.000Z,33823206646
WA-TKDC-RW01-RB10-R93.network.providence.org,Cisco Nexus 7700 2-Slot Switch,10.227.126.160,Switches and Hubs,N77-C7702,JPG20460016,8.2(1),2021-02-16T07:35:35.000Z,102732476536
CA-TZMC-STWR-006A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.90.35,Switches and Hubs,WS-C3750X-48P-S,FDO1734P0BU,12.2(55)SE3,2021-02-16T07:38:05.000Z,71934499503
APRB-DC01-ILO43.network.providence.org,Cisco Catalyst 2950G 24 EI Switch,10.21.15.43,Switches and Hubs,WS-C2950G-24-EI,FHK0635Y1G6,12.1(22)EA9,2021-02-16T07:35:35.000Z,102216289035
CA-TZMC-EBDG-001B-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.6,Switches and Hubs,C9300-48P,FCW2132L0NR,16.6.1,2021-02-16T07:38:05.000Z,38747459555
CA-TZMC-TGPB-002A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.115.5,Switches and Hubs,WS-C3750X-48P-S,FDO1629R1K1,12.2(55)SE1,2021-02-16T07:38:05.000Z,113883439874
dashboard.meraki.com,Meraki Dashboard,209.206.48.34,Meraki Dashboard,,,,2021-02-16T07:35:35.000Z,4059069855
1100GOETH-2960-2.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.148.4,Switches and Hubs,WS-C2960S-48FPS-L,FOC1719X49P,15.2(1)E1,2021-02-16T07:35:35.000Z,67908112969
CA-JHMC-CSDC-R4C7-R91.network.providence.org,Cisco ASR 1002-X Router,10.7.255.116,Routers,ASR1002-X,SSI1714092B,15.3(1)S1,2021-02-16T07:38:05.000Z,18422955908
CASJFMCNT-03ID1-AS03.stjoe.org,Cisco Catalyst38xx stack-able ethernet switch,10.194.6.33,Switches and Hubs,WS-C3850-48U-S,FOC2111X0EC,03.06.05E,2021-02-16T07:46:16.000Z,54288195991
AKVALMCNT-02MDF-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.20.141.11,Switches and Hubs,C9300-48P,FCW2234G0HK,16.8.1a,2021-02-16T07:36:43.000Z,39096009765
WCOT-2F-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.34,Switches and Hubs,WS-C3750X-48PF-L,FDO1838R01W,12.2(53)SE2,2021-02-16T07:35:35.000Z,34325396319
WCOT-3C-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.38,Switches and Hubs,WS-C3750X-48PF-L,FDO1442R1NR,12.2(53)SE2,2021-02-16T07:35:35.000Z,22408747622
QVMFD-LAS-980T-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.17,Switches and Hubs,WS-C3750X-48PF-L,FDO1551Z064,12.2(55)SE4,2021-02-16T07:46:16.000Z,24223633200
WAKADMCNT-IDF4079-AS03.kmc.kadlec.org,Cisco Catalyst 9300 Switch,10.110.20.6,Switches and Hubs,C9300-48P,FCW2234G0F6,16.9.5,2021-02-16T07:36:43.000Z,11402195691
QVMMC-LAS-IDFC-02.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.22,Switches and Hubs,WS-C3750X-48PF-L,FDO1846P15B,12.2(55)SE8,2021-02-16T07:46:16.000Z,5475709394
WAOVLKENT-02MDF-AS01.Swedish.org,Cisco 3750 Stackable Switches,10.152.157.226,Switches and Hubs,WS-C3750V2-48PS-E,FDO1545X0AK,12.2(50)SE5,2021-02-16T07:39:34.000Z,55682772384
OR-SVMC-MAIN-9W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.7,Switches and Hubs,WS-C3850-48F-S,FOC2025U1RF,03.06.05E,2021-02-16T07:39:34.000Z,45328366762
HED-01-4510-1.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.215.255.3,Switches and Hubs,WS-C4510R+E,FOX1528GDXV,03.02.00.SG1-2-2.177,2021-02-16T07:38:05.000Z,228344923553
HSE-WC4-4507-1.Swedish.org,Cisco Catalyst 4507R plus E Switch,10.215.255.12,Switches and Hubs,WS-C4507R+E,FOX1525G5S5,12.2(54)SG1,2021-02-16T07:38:05.000Z,171580733670
OMBC-110S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.1.114,Switches and Hubs,WS-C3750V2-48PS-S,FDO1625X1SA,12.2(55)SE1,2021-02-16T07:38:05.000Z,83861019916
ISEAPPPP-018,Unsupported Cisco Device,170.173.63.21,Unsupported Cisco Device,,,,2021-02-16T07:41:11.000Z,4248787711
WASTPPBNT-0002B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.39,Switches and Hubs,C9300-48P,FCW2247G02E,16.9.5,2021-02-16T07:36:43.000Z,19275895899
WASTPMCNT-0001S-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.141,Switches and Hubs,C9300-48P,FCW2234L0FA,16.6.2,2021-02-16T07:36:43.000Z,41941321812
WASTPEGNT-0003B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.132,Switches and Hubs,C9300-48P,FCW2234D0NC,16.6.2,2021-02-16T07:36:43.000Z,41939966192
WAFIFAVNT-12IDF-AS01.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.222.255.90,Switches and Hubs,WS-C4510R+E,FXS1852Q55X,03.03.02.XO,2021-02-16T07:39:34.000Z,31010037093
AK-AKMC-BLDG-1161-S05,Cisco Catalyst38xx stack-able ethernet switch,10.16.43.53,Switches and Hubs,WS-C3850-48P-L,FCW2045D07S,16.6.6,2021-02-16T07:35:35.000Z,44731068266
AAMC-MEZZ-S001.network.providence.org,Cisco 3750 Stackable Switches,10.16.0.6,Switches and Hubs,WS-C3750-48PS-S,FDO1332Z01T,12.2(55)SE5,2021-02-16T07:35:35.000Z,29989199973
SJEGH-LAS-IDFC-01.stjoe.org,Cisco 3750 Stackable Switches,10.210.80.12,Switches and Hubs,WS-C3750X-48PF-L,FDO2004F1PE,15.0(2)SE6,2021-02-16T07:44:31.000Z,149829501584
RRD-MDF-3925-3.Swedish.org,Cisco 3925 Integrated Services Router G2,10.222.255.29,Routers,CISCO3925-CHASSIS,FTX1434AHR4,15.1(4)M4,2021-02-16T07:38:05.000Z,103165517033
CA-VENT-FAMG-004A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.5.128.35,Switches and Hubs,WS-C2960X-48FPD-L,FCW2021B58Z,15.2(2)E4,2021-02-16T07:38:05.000Z,5068584610
CA-VENT-FAMG-002A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.5.128.34,Switches and Hubs,WS-C2960X-48FPD-L,FOC2023W633,15.2(2)E4,2021-02-16T07:38:05.000Z,5068568525
WCOLDC01S901-NAM,WS-SVC-NAM-1,10.232.99.244,Cisco Interfaces and Modules,,,4.0(1),2021-02-16T07:36:43.000Z,57361083462
WAQCYDCNT-06B10-IR02.network.providence.org,Cisco ASR 1002-HX Router,10.226.124.78,Routers,ASR1002-HX,FXS2113Q2MZ,16.9.4,2021-02-16T07:35:35.000Z,30673568573
AKAKARBNT-DC408-TS02,Cisco Nexus 3172 Switch,10.21.15.74,Switches and Hubs,N3K-C3172PQ-10GE,FOC2144R0BW,7.0(3)I2(5),2021-02-16T07:35:35.000Z,84981773306
WCOL-1A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.170,Switches and Hubs,WS-C3750-48PS-S,CAT1114ZKHR,12.2(55)SE1,2021-02-16T07:35:35.000Z,61780063134
WCOL-2B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.195,Switches and Hubs,WS-C3750-48PS-S,CAT1114ZKTY,12.2(55)SE1,2021-02-16T07:35:35.000Z,263331015464
WCOT-3F-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.42,Switches and Hubs,WS-C3750X-48PF-L,FDO1440K0WE,12.2(53)SE2,2021-02-16T07:35:35.000Z,57801000388
ORLLYCRNT-03MDF-WR02.network.providence.org,Cisco 4451 Series Integrated Services Router,10.150.28.3,Routers,ISR4451-X/K9,FJC2209D0WN,16.9.4,2021-02-16T07:41:11.000Z,23293543822
CA-LCMC-KWMP-S440-S81.network.providence.org,Cisco 3750 Stackable Switches,10.157.235.194,Switches and Hubs,WS-C3750X-48P-S,FDO1535P1RG,12.2(55)SE1,2021-02-16T07:41:11.000Z,7393326746
WRCP-01A-S901.network.providence.org,Cisco Catalyst 6506 Switch,10.232.255.60,Switches and Hubs,WS-C6506-E,SAL10425HNC,12.2(33)SXI9,2021-02-16T07:35:35.000Z,274856275660
WA-RENT-VOPP-002A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.230.37.32,Switches and Hubs,WS-C2960XR-48FPS-I,FDO1932B0BB,15.0(2a)EX5,2021-02-16T07:35:35.000Z,163146331732
TXTXRDC-000R0D38-WR01.stjoe.org,Cisco ASR 1002-HX Router,10.246.16.56,Routers,ASR1002-HX,FXS2203Q186,16.9.5,2021-02-16T07:46:16.000Z,21693735757
QVMMC-LAS-MDF-02.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.31,Switches and Hubs,WS-C3750X-48PF-L,FDO1708R0P0,12.2(55)SE4,2021-02-16T07:46:16.000Z,244276440101
WPEN-01A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.236.227.3,Switches and Hubs,WS-C3750V2-48PS-S,FDO1516X3JR,12.2(55)SE1,2021-02-16T07:35:35.000Z,52629198044
AKAKAMCNT-E1184-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.16.43.22,Switches and Hubs,C9300-48P,FOC2150Q0G4,16.6.6,2021-02-16T07:35:35.000Z,47216651002
FET-2B-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.211.255.106,Switches and Hubs,,,12.2(46)SE,2021-02-16T07:39:34.000Z,52361168864
HFET-04-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.211.255.107,Switches and Hubs,,,12.2(58)SE2,2021-02-16T07:39:34.000Z,75346912662
ORPDXMCNT-DC01-WC01,Cisco 5520 Series Wireless Controllers,10.150.16.141,Wireless Controller,AIR-CT5520-K9,FCH2248V0RH,8.10.112.0,2021-02-16T07:37:07.000Z,27774038035
CA-TZMC-NBDG-002A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.3,Switches and Hubs,C9300-48P,FCW2132G0UD,16.6.1,2021-02-16T07:39:34.000Z,67683680261
CASJMCBNT-DC01-WC01,Cisco 5520 Series Wireless Controllers,10.1.92.5,Wireless Controller,AIR-CT5520-K9,FCH2226VC5H,8.10.130.0,2021-02-16T07:37:07.000Z,46532390
CA-MITH-LCMI-002B-S01.network.providence.org,Cisco 3750 Stackable Switches,10.13.7.252,Switches and Hubs,WS-C3750V2-48TS-S,FDO1542X261,12.2(55)SE1,2021-02-16T07:39:34.000Z,2029059526
CORPP-LAS-IDF200-02.stjoe.org,Cisco 3750 Stackable Switches,10.197.127.22,Switches and Hubs,WS-C3750X-48PF-L,FDO1634R2KU,12.2(55)SE4,2021-02-16T07:44:31.000Z,35877000157
OWFHMDF-TEL-S002.network.providence.org,Cisco 3750 Stackable Switches,10.241.255.11,Switches and Hubs,WS-C3750V2-24TS-S,FDO1341Z1LK,12.2(55)SE1,2021-02-16T07:38:05.000Z,215891273
OWFH-2H-S001.network.providence.org,Cisco 3750 Stackable Switches,10.241.255.27,Switches and Hubs,WS-C3750V2-48PS-S,FDO1449X1Q0,12.2(55)SE1,2021-02-16T07:38:05.000Z,215545244
MTSTPMCNT-BWBG5A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.192.7.180,Switches and Hubs,C9300-48P,FCW2132G0WA,16.12.4,2021-02-16T07:39:34.000Z,5186533530
CA-FAMG-SFMJ-002C-S03.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.11,Switches and Hubs,WS-C2960S-24PS-L,FOC1537Z380,12.2(55)SE3,2021-02-16T07:38:05.000Z,16207970630
CA-FAMG-SFMJ-004A-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.60,Switches and Hubs,WS-C2960XR-48FPD-I,FDO2050B0F6,15.2(2)E5,2021-02-16T07:38:05.000Z,29302250775
CLDLV-SSLVPN-CAGE5020.stjoe.org,Cisco ASA-5520 Adaptive Security Appliance,10.250.29.20,Security and VPN,ASA5520,JMX1530L24M,9.1(7)23,2021-02-16T07:46:16.000Z,52626051912
OSMP2ND-S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.8.9,Switches and Hubs,WS-C3750V2-48PS-S,FDO1623Y0AD,12.2(55)SE1,2021-02-16T07:38:05.000Z,13033906408
WSBY4A10S001.network.providence.org,Cisco Catalyst 2960-24-S Switch,10.227.112.40,Switches and Hubs,WS-C2960-24-S,FOC1248V24A,15.0(2)SE11,2021-02-16T07:35:35.000Z,34172714577
WA-TKDC-RW01-RB09-R93.network.providence.org,Cisco Nexus 7700 2-Slot Switch,10.227.126.161,Switches and Hubs,N77-C7702,JPG2046005C,8.2(1),2021-02-16T07:35:35.000Z,102734295274
CA-TZMC-STWR-003B-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.90.36,Switches and Hubs,WS-C3750X-48P-S,FDO1734P0HG,12.2(55)SE5,2021-02-16T07:38:05.000Z,23387706502
APRB-DC01-ILO207.network.providence.org,Cisco Catalyst 2950G 24 EI Switch,10.21.15.57,Switches and Hubs,WS-C2950G-24-EI,FOC0849Z2L6,12.1(22)EA14,2021-02-16T07:35:35.000Z,102213727488
CA-TZMC-EBDG-001B-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.6,Switches and Hubs,C9300-48P,FCW2133L059,16.6.1,2021-02-16T07:38:05.000Z,38747459555
CA-TZMC-TGPB-002A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.115.5,Switches and Hubs,WS-C3750-48PS-S,FDO1251Y3VZ,12.2(55)SE1,2021-02-16T07:38:05.000Z,113883439874
1100GOETH-2960-1A.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.148.2,Switches and Hubs,WS-C2960S-48TS-L,FOC1718Z4TT,15.2(1)E1,2021-02-16T07:35:35.000Z,67909440534
1100GOETH-2960-2.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.148.4,Switches and Hubs,WS-C2960S-48FPS-L,FOC1719X29X,15.2(1)E1,2021-02-16T07:35:35.000Z,67908112969
CA-JHMC-CSSC-002B-S01.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.7.255.5,Switches and Hubs,WS-C3850-48P,FOC1740X0H3,,2021-02-16T07:38:05.000Z,1899214417
WCOT-1F-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.26,Switches and Hubs,WS-C3750X-48PF-L,FDO1443R0XV,12.2(53)SE2,2021-02-16T07:35:35.000Z,34325340557
AKVALMCNT-02MDF-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.20.141.11,Switches and Hubs,C9300-48P,FCW2234E07F,16.8.1a,2021-02-16T07:36:43.000Z,39096009765
WCOT-2F-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.34,Switches and Hubs,WS-C3750X-48PF-L,FDO1442Z1PS,12.2(53)SE2,2021-02-16T07:35:35.000Z,34325396319
WCOT-3C-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.38,Switches and Hubs,WS-C3750X-48PF-L,FDO1443K1GA,12.2(53)SE2,2021-02-16T07:35:35.000Z,22408747622
QVMFD-LAS-980T-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.17,Switches and Hubs,WS-C3750X-48PF-L,FDO1623R2UE,12.2(55)SE4,2021-02-16T07:46:16.000Z,24223633200
WPUO-01A-R001.network.providence.org,Cisco 2901 Integrated Services Router G2,10.236.255.75,Routers,CISCO2901/K9,FTX1534823F,15.2(4)M5,2021-02-16T07:35:35.000Z,8596500735
QVMMC-LAS-LAB-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.23,Switches and Hubs,WS-C3750X-48PF-L,FDO1653X0JN,12.2(55)SE4,2021-02-16T07:46:16.000Z,41234479072
WAOVLKENT-02MDF-AS01.Swedish.org,Cisco 3750 Stackable Switches,10.152.157.226,Switches and Hubs,WS-C3750V2-48PS-E,FDO1510V05G,12.2(50)SE5,2021-02-16T07:39:34.000Z,55682772384
OR-SVMC-MAIN-9W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.7,Switches and Hubs,WS-C3850-48F-S,FCW2025C1PL,03.06.05E,2021-02-16T07:39:34.000Z,45328366762
HED-01-4510-2.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.215.255.4,Switches and Hubs,WS-C4510R+E,FOX1528GDXN,15.0(2)SG2-2.177,2021-02-16T07:38:05.000Z,36587108431
HSE-WC5-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.215.255.13,Switches and Hubs,WS-C3750V2-48PS-E,FDO1535Y1S3,12.2(55)SE4,2021-02-16T07:38:05.000Z,74243769871
OMBC-110S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.1.114,Switches and Hubs,WS-C3750V2-48PS-S,FDO1618Y0T3,12.2(55)SE1,2021-02-16T07:38:05.000Z,83861019916
ISEAPPPP-019,Unsupported Cisco Device,170.173.166.81,Unsupported Cisco Device,,,,2021-02-16T07:41:11.000Z,1491547282
